epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
74,6101.95,1.38388,0.90361,0.89115,0.48376,0.36695,0.37818,0.21866,1.38077,0.96123,0.90105,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,6181.97,1.37757,0.90032,0.89424,0.49155,0.36165,0.37855,0.21933,1.37992,0.95827,0.90099,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,6261.96,1.38932,0.90316,0.89389,0.48578,0.36615,0.37758,0.21922,1.38104,0.95786,0.901,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,6341.95,1.37361,0.89208,0.89261,0.49316,0.36404,0.37724,0.21948,1.37963,0.95689,0.90086,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,6421.75,1.37929,0.89347,0.89123,0.48638,0.36433,0.37588,0.21899,1.37876,0.95634,0.90073,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,6501.44,1.37014,0.88777,0.8926,0.48003,0.36882,0.37756,0.21946,1.37676,0.95689,0.90023,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,6581.59,1.38062,0.89615,0.89164,0.47947,0.36644,0.37852,0.22079,1.37619,0.95519,0.90029,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,6661.65,1.36468,0.88293,0.88911,0.49087,0.36312,0.3779,0.2202,1.37463,0.95426,0.90019,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,6742.27,1.36419,0.88093,0.88952,0.47746,0.36965,0.37805,0.22039,1.37114,0.95634,0.89918,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,6827.65,1.368,0.88036,0.88935,0.47619,0.36901,0.37785,0.21875,1.37431,0.95915,0.89965,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,6908.54,1.36433,0.88019,0.88838,0.48102,0.36787,0.37618,0.21774,1.37646,0.96004,0.90022,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,6989.56,1.36243,0.87519,0.88849,0.48659,0.36766,0.37797,0.21988,1.37546,0.95838,0.89964,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,7069.28,1.35731,0.87606,0.88947,0.47889,0.36971,0.378,0.22017,1.37518,0.9579,0.89994,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,7149.48,1.35957,0.87214,0.88636,0.4842,0.37052,0.37904,0.2199,1.37596,0.95693,0.90015,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,7230.14,1.35305,0.86763,0.88755,0.47775,0.37177,0.37856,0.22067,1.37527,0.95751,0.90015,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,7309.49,1.35785,0.87027,0.88444,0.47232,0.37837,0.3792,0.22065,1.37429,0.95848,0.89959,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,7389.24,1.35852,0.86748,0.88702,0.46691,0.37797,0.37854,0.22091,1.37385,0.95753,0.89936,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,7512.79,1.3071,0.83604,0.89282,0.46492,0.37771,0.37715,0.2196,1.37882,0.96045,0.90013,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,7588.38,1.29579,0.82066,0.88822,0.46756,0.37527,0.37665,0.21906,1.37908,0.95999,0.89984,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,7663.73,1.29538,0.8176,0.88836,0.45922,0.37858,0.37573,0.21833,1.38026,0.96053,0.90034,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,7739.93,1.28833,0.81185,0.88739,0.46072,0.37835,0.3756,0.21873,1.38173,0.96168,0.901,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,7816.15,1.29243,0.81184,0.88669,0.46697,0.37593,0.37489,0.21824,1.38221,0.96241,0.90078,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,7892.77,1.28682,0.80613,0.88621,0.46294,0.37923,0.37441,0.21802,1.3826,0.96235,0.90061,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,7969.57,1.28359,0.80404,0.88562,0.45853,0.37698,0.37439,0.21805,1.38154,0.96239,0.90045,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,8046.43,1.28483,0.79832,0.88418,0.46111,0.37613,0.37361,0.21759,1.38171,0.96314,0.90034,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,8124.44,1.27743,0.79934,0.88613,0.46248,0.37529,0.37382,0.21786,1.38217,0.96284,0.90043,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,8201.45,1.27625,0.79441,0.88411,0.46478,0.37367,0.37351,0.21785,1.38198,0.9635,0.90036,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
